undl_id,symbol,session,date,year,body,draft,committee_report,meeting,title,agenda_title,subjects,vote_note,yes,no,abstain,nonvoting,total,n_rollcall,c3_source,record_url
482518,A/RES/57/216,57,2002-12-18,2002,General Assembly,A/C.3/57/L.58,A/57/556/Add.2,A/57/PV.77,Promotion of the right of peoples to peace : resolution / adopted by the General Assembly,"Human rights questions, including alternative approaches for improving the effective enjoyment of human rights and fundamental freedoms.",HUMAN RIGHTS ADVANCEMENT,,116,53,14,8,191,191,draft,https://digitallibrary.un.org/record/482518
482520,A/RES/57/217,57,2002-12-18,2002,General Assembly,A/C.3/57/L.59,A/57/556/Add.2,A/57/PV.77,Respect for the purposes and principles contained in the Charter of the United Nations to achieve international cooperation in promoting and encouraging respect for human rights and for fundamental freedoms and in solving international problems of a humanitarian character : resolution / adopted by the General Assembly,"Human rights questions, including alternative approaches for improving the effective enjoyment of human rights and fundamental freedoms.",HUMAN RIGHTS ADVANCEMENT,,114,54,15,8,191,191,draft,https://digitallibrary.un.org/record/482520
482521,A/RES/57/222,57,2002-12-18,2002,General Assembly,A/C.3/57/L.64,A/57/556/Add.2,A/57/PV.77,Human rights and unilateral coercive measures : resolution / adopted by the General Assembly,"Human rights questions, including alternative approaches for improving the effective enjoyment of human rights and fundamental freedoms.",HUMAN RIGHTS ADVANCEMENT|SANCTIONS--INTERNATIONAL RELATIONS,,122,55,1,13,191,191,draft,https://digitallibrary.un.org/record/482521
482522,A/RES/57/223,57,2002-12-18,2002,General Assembly,A/C.3/57/L.65,A/57/556/Add.2,A/57/PV.77,The Right to Development : resolution / adopted by the General Assembly,"Human rights questions, including alternative approaches for improving the effective enjoyment of human rights and fundamental freedoms.",HUMAN RIGHTS ADVANCEMENT|RIGHT TO DEVELOPMENT,,133,4,47,7,191,191,draft,https://digitallibrary.un.org/record/482522
482533,A/RES/57/226,57,2002-12-18,2002,General Assembly,A/C.3/57/L.68,A/57/556/Add.2,A/57/PV.77,The right to food : resolution / adopted by the General Assembly,"Human rights questions, including alternative approaches for improving the effective enjoyment of human rights and fundamental freedoms.",HUMAN RIGHTS ADVANCEMENT,,176,1,7,7,191,191,draft,https://digitallibrary.un.org/record/482533
482534,A/RES/57/227,57,2002-12-18,2002,General Assembly,A/C.3/57/L.69,A/57/556/Add.2,A/57/PV.77,Respect for the right to universal freedom of travel and the vital importance of family reunification : resolution / adopted by the General Assembly,"Human rights questions, including alternative approaches for improving the effective enjoyment of human rights and fundamental freedoms.",HUMAN RIGHTS ADVANCEMENT,,109,3,71,8,191,191,draft,https://digitallibrary.un.org/record/482534
482535,A/RES/57/228A,57,2002-12-18,2002,General Assembly,A/C.3/57/L.70,A/57/556/Add.2,A/57/PV.77,Khmer Rouge trials : resolution / adopted by the General Assembly,"Human rights questions, including alternative approaches for improving the effective enjoyment of human rights and fundamental freedoms.",HUMAN RIGHTS ADVANCEMENT|HUMAN RIGHTS ADVANCEMENT--CAMBODIA,,150,0,30,11,191,191,draft,https://digitallibrary.un.org/record/482535
482541,A/RES/57/230,57,2002-12-18,2002,General Assembly,A/C.3/57/L.43/Rev.1,A/57/556/Add.3,A/57/PV.77,Situation of human rights in the Sudan : resolution / adopted by the General Assembly,Human rights situations and reports of special rapporteurs and representatives.,HUMAN RIGHTS--SUDAN|HUMAN RIGHTS--REPORTS,,80,62,33,16,191,191,draft,https://digitallibrary.un.org/record/482541
482536,A/RES/57/232,57,2002-12-18,2002,General Assembly,A/C.3/57/L.49,A/57/556/Add.3,A/57/PV.77,Human rights situation in Iraq : resolution / adopted by the General Assembly,Human rights situations and reports of special rapporteurs and representatives.,HUMAN RIGHTS--REPORTS|HUMAN RIGHTS--IRAQ,,97,3,77,14,191,191,draft,https://digitallibrary.un.org/record/482536
482537,A/RES/57/233,57,2002-12-18,2002,General Assembly,A/C.3/57/L.50,A/57/556/Add.3,A/57/PV.77,Situation of human rights in the Democratic Republic of the Congo : resolution / adopted by the General Assembly,Human rights situations and reports of special rapporteurs and representatives.,HUMAN RIGHTS--REPORTS|HUMAN RIGHTS--DEMOCRATIC REPUBLIC OF THE CONGO,,92,2,81,16,191,191,draft,https://digitallibrary.un.org/record/482537
509151,A/RES/58/155,58,2003-12-22,2003,General Assembly,A/C.3/58/L.24,A/58/504,A/58/PV.77,Situation of and assistance to Palestinian children : resolution / adopted by the General Assembly,Promotion and protection of the rights of children.,RIGHTS OF THE CHILD,,106,5,65,15,191,191,draft,https://digitallibrary.un.org/record/509151
509153,A/RES/58/157,58,2003-12-22,2003,General Assembly,A/C.3/58/L.29/Rev.1,A/58/504,A/58/PV.77,Rights of the child : resolution / adopted by the General Assembly,Promotion and protection of the rights of children.,RIGHTS OF THE CHILD,,179,1,0,11,191,191,draft,https://digitallibrary.un.org/record/509153
509380,A/RES/58/160,58,2003-12-22,2003,General Assembly,A/C.3/58/L.34,A/58/506,A/58/PV.77,"Global efforts for the total elimination of racism, racial discrimination, xenophobia and related intolerance and the comprehensive implementation of and follow-up to the Durban Declaration and Programme of Action : resolution / adopted by the General Assembly",Comprehensive implementation of and follow-up to the Durban Declaration and Programme of Action.,RACIAL DISCRIMINATION--PROGRAMMES OF ACTION,,174,2,2,13,191,191,draft,https://digitallibrary.un.org/record/509380
509154,A/RES/58/161,58,2003-12-22,2003,General Assembly,A/C.3/58/L.31,A/58/507,A/58/PV.77,Universal realization of the right of peoples to self-determination : resolution / adopted by the General Assembly,Right of peoples to self-determination.,SELF-DETERMINATION OF PEOPLES,,109,3,61,18,191,191,draft,https://digitallibrary.un.org/record/509154
509155,A/RES/58/162,58,2003-12-22,2003,General Assembly,A/C.3/58/L.32,A/58/507,A/58/PV.77,Use of mercenaries as a means of violating human rights and impeding the exercise of the right of peoples to self-determination : resolution / adopted by the General Assembly,Right of peoples to self-determination.,SELF-DETERMINATION OF PEOPLES,,125,26,29,11,191,191,draft,https://digitallibrary.un.org/record/509155
509375,A/RES/58/163,58,2003-12-22,2003,General Assembly,A/C.3/58/L.35,A/58/507,A/58/PV.77,The right of the Palestinian people to self-determination : resolution / adopted by the General Assembly,Right of peoples to self-determination.,SELF-DETERMINATION OF PEOPLES,,169,5,0,17,191,191,draft,https://digitallibrary.un.org/record/509375
509156,A/RES/58/171,58,2003-12-22,2003,General Assembly,A/C.3/58/L.51,A/58/508/Add.2,A/58/PV.77,Human rights and unilateral coercive measures : resolution / adopted by the General Assembly,"Human rights questions, including alternative approaches for improving the effective enjoyment of human rights and fundamental freedoms.",SANCTIONS--INTERNATIONAL RELATIONS|HUMAN RIGHTS ADVANCEMENT,,125,53,0,13,191,191,draft,https://digitallibrary.un.org/record/509156
509158,A/RES/58/172,58,2003-12-22,2003,General Assembly,A/C.3/58/L.52,A/58/508/Add.2,A/58/PV.77,The right to development : resolution / adopted by the General Assembly,"Human rights questions, including alternative approaches for improving the effective enjoyment of human rights and fundamental freedoms.",RIGHT TO DEVELOPMENT|HUMAN RIGHTS ADVANCEMENT,,173,3,5,10,191,191,draft,https://digitallibrary.un.org/record/509158
509171,A/RES/58/173,58,2003-12-22,2003,General Assembly,A/C.3/58/L.53,A/58/508/Add.2,A/58/PV.77,The right of everyone to the enjoyment of the highest attainable standard of physical and mental health : resolution / adopted by the General Assembly,"Human rights questions, including alternative approaches for improving the effective enjoyment of human rights and fundamental freedoms.",HUMAN RIGHTS ADVANCEMENT,,174,2,4,11,191,191,draft,https://digitallibrary.un.org/record/509171
509173,A/RES/58/174,58,2003-12-22,2003,General Assembly,A/C.3/58/L.54,A/58/508/Add.2,A/58/PV.77,Human rights and terrorism : resolution / adopted by the General Assembly,"Human rights questions, including alternative approaches for improving the effective enjoyment of human rights and fundamental freedoms.",HUMAN RIGHTS--TERRORISM|HUMAN RIGHTS ADVANCEMENT,,120,42,18,11,191,191,draft,https://digitallibrary.un.org/record/509173
509174,A/RES/58/179,58,2003-12-22,2003,General Assembly,A/C.3/58/L.60,A/58/508/Add.2,A/58/PV.77,"Access to medication in the context of pandemics such as HIV/AIDS, tuberculosis and malaria : resolution / adopted by the General Assembly","Human rights questions, including alternative approaches for improving the effective enjoyment of human rights and fundamental freedoms.",HUMAN RIGHTS ADVANCEMENT,,181,1,0,9,191,191,draft,https://digitallibrary.un.org/record/509174
509176,A/RES/58/180,58,2003-12-22,2003,General Assembly,A/C.3/58/L.61,A/58/508/Add.2,A/58/PV.77,Strengthening the role of the UN in enchancing the effectiveness of the principle of periodic and genuine elections and the promotion of democratization : resolution / adopted by the General Assembly,"Human rights questions, including alternative approaches for improving the effective enjoyment of human rights and fundamental freedoms.",ELECTION VERIFICATION--UN|HUMAN RIGHTS ADVANCEMENT,,169,0,8,14,191,191,draft,https://digitallibrary.un.org/record/509176
509177,A/RES/58/184,58,2003-12-22,2003,General Assembly,A/C.3/58/L.65,A/58/508/Add.2,A/58/PV.77,Elimination of all forms of religious intolerance : resolution / adopted by the General Assembly,"Human rights questions, including alternative approaches for improving the effective enjoyment of human rights and fundamental freedoms.",RELIGIOUS INTOLERANCE|HUMAN RIGHTS ADVANCEMENT,,179,0,1,11,191,191,draft,https://digitallibrary.un.org/record/509177
509179,A/RES/58/186,58,2003-12-22,2003,General Assembly,A/C.3/58/L.70,A/58/508/Add.2,A/58/PV.77,The right to food : resolution / adopted by the General Assembly,"Human rights questions, including alternative approaches for improving the effective enjoyment of human rights and fundamental freedoms.",RIGHT TO FOOD|HUMAN RIGHTS ADVANCEMENT,,176,1,2,12,191,191,draft,https://digitallibrary.un.org/record/509179
509180,A/RES/58/187,58,2003-12-22,2003,General Assembly,A/C.3/58/L.71,A/58/508/Add.2,A/58/PV.77,Protection of human rights and fundamental freedoms while countering terrorism : resolution / adopted by the General Assembly,"Human rights questions, including alternative approaches for improving the effective enjoyment of human rights and fundamental freedoms.",HUMAN RIGHTS--TERRORISM|HUMAN RIGHTS ADVANCEMENT,,181,0,1,9,191,191,draft,https://digitallibrary.un.org/record/509180
509181,A/RES/58/188,58,2003-12-22,2003,General Assembly,A/C.3/58/L.72,A/58/508/Add.2,A/58/PV.77,Respect for the purposes and principles contained in the Charter of the UN  to achieve international cooperation in promoting and encouraging respect for human rights and for fundamental freedoms and in solving international problems of a humanitarian character : resolution / adopted by the General Assembly,"Human rights questions, including alternative approaches for improving the effective enjoyment of human rights and fundamental freedoms.",HUMAN RIGHTS ADVANCEMENT,,106,55,19,11,191,191,draft,https://digitallibrary.un.org/record/509181
509182,A/RES/58/189,58,2003-12-22,2003,General Assembly,A/C.3/58/L.73,A/58/508/Add.2,A/58/PV.77,Respect for the principles of national sovereignty and diversity of democratic systems in electoral processes as an important element for the promotion and protection of human rights : resolution / adopted by the General Assembly,"Human rights questions, including alternative approaches for improving the effective enjoyment of human rights and fundamental freedoms.",HUMAN RIGHTS ADVANCEMENT,,111,10,55,15,191,191,draft,https://digitallibrary.un.org/record/509182
509183,A/RES/58/192,58,2003-12-22,2003,General Assembly,A/C.3/58/L.76,A/58/508/Add.2,A/58/PV.77,Promotion of peace as a vital requirement for the full enjoyment of all human rights by all : resolution / adopted by the General Assembly,"Human rights questions, including alternative approaches for improving the effective enjoyment of human rights and fundamental freedoms.",HUMAN RIGHTS ADVANCEMENT,,119,50,9,13,191,191,draft,https://digitallibrary.un.org/record/509183
509184,A/RES/58/193,58,2003-12-22,2003,General Assembly,A/C.3/58/L.77,A/58/508/Add.2,A/58/PV.77,Globalization and its impact on the full enjoyment of all human rights : resolution / adopted by the General Assembly,"Human rights questions, including alternative approaches for improving the effective enjoyment of human rights and fundamental freedoms.",HUMAN RIGHTS ADVANCEMENT,,123,51,4,13,191,191,draft,https://digitallibrary.un.org/record/509184
509185,A/RES/58/194,58,2003-12-22,2003,General Assembly,A/C.3/58/L.67,A/58/508/Add.3,A/58/PV.77,Situation of human rights in Turkmenistan : resolution / adopted by the General Assembly,Human rights situations and reports of special rapporteurs and representatives.,HUMAN RIGHTS--TURKMENISTAN|HUMAN RIGHTS--REPORTS,,73,40,56,22,191,191,draft,https://digitallibrary.un.org/record/509185
509186,A/RES/58/195,58,2003-12-22,2003,General Assembly,A/C.3/58/L.69,A/58/508/Add.3,A/58/PV.77,Situation of human rights in the Islamic Republic of Iran : resolution / adopted by the General Assembly,Human rights situations and reports of special rapporteurs and representatives.,HUMAN RIGHTS--IRAN (ISLAMIC REPUBLIC OF)|HUMAN RIGHTS--REPORTS,,68,54,51,18,191,191,draft,https://digitallibrary.un.org/record/509186
509188,A/RES/58/196,58,2003-12-22,2003,General Assembly,A/C.3/58/L.79/Rev.1,A/58/508/Add.3,A/58/PV.77,Situation of human rights in the Democratic Republic of the Congo : resolution / adopted by the General Assembly,Human rights situations and reports of special rapporteurs and representatives.,HUMAN RIGHTS--DEMOCRATIC REPUBLIC OF THE CONGO|HUMAN RIGHTS--REPORTS,,81,2,91,17,191,191,draft,https://digitallibrary.un.org/record/509188
